日期,七彩椒(1),七彩椒(2),上海青,上海青(份),东门口小白菜,云南油麦菜,云南油麦菜(份),云南生菜,云南生菜(份),余干椒,冰草,冰草(盒),净藕(1),净藕(3),双孢菇,双孢菇(盒),双沟白菜,和丰阳光海鲜菇(包),四川红香椿,圆茄子(2),外地茼蒿,大白菜,奶白菜,姜蒜小米椒组合装(小份),姬菇(1),姬菇(份),姬菇(包),娃娃菜,小白菜,小皱皮,小皱皮(份),小米椒,小米椒(份),小青菜(1),平菇,春菜,木耳菜,木耳菜(份),本地上海青,杏鲍菇(1),杏鲍菇(2),杏鲍菇(袋),枝江红菜苔,枝江青梗散花,水果辣椒,水果辣椒(份),水果辣椒(橙色),泡泡椒(精品),洪山菜薹珍品手提袋,洪山菜薹莲藕拼装礼盒,洪湖莲藕(粉藕),洪湖藕带,活体银耳,海鲜菇(1),海鲜菇(包),海鲜菇(袋)(3),海鲜菇(袋)(4),灯笼椒(1),灯笼椒(2),牛首生菜,甘蓝叶,甜白菜,田七,白玉菇(1),白玉菇(2),白玉菇(袋),竹叶菜,竹叶菜(份),紫白菜(1),紫苏,紫茄子(1),紫茄子(2),紫贝菜,红尖椒,红杭椒,红杭椒(份),红椒(1),红椒(2),红灯笼椒(1),红灯笼椒(2),红线椒,红莲藕带,红薯尖,组合椒系列,芜湖青椒(1),芜湖青椒(2),芝麻苋菜,芥兰,花茄子,苋菜,苋菜(份),茶树菇(袋),荸荠,莲蓬(个),菌菇火锅套餐(份),菌蔬四宝(份),菜心,菜心(份),菠菜,菠菜(份),菱角,萝卜叶,虫草花,虫草花(份),螺丝椒,螺丝椒(份),蟹味菇(1),蟹味菇(袋),蟹味菇与白玉菇双拼(盒),襄甜红菜苔(袋),西兰花,西峡花菇(1),西峡香菇(1),野生粉藕,野藕(1),金针菇(1),金针菇(2),金针菇(份),金针菇(盒),金针菇(袋)(2),银耳(朵),长线茄,随州泡泡青,青尖椒,青尖椒(份),青杭椒(1),青杭椒(2),青梗散花,青红杭椒组合装(份),青线椒,青线椒(份),青茄子(1),青菜苔,高瓜(1),高瓜(2),鱼腥草(份),鲜木耳(1),鲜木耳(份),鲜藕带(袋),鸡枞菌,黄心菜(1),黄心菜(2),黄白菜(2)
2022-03-09,,,4.88,,2.96,6.78,,7.69,,,,,4.8,,14.35,,,,,8.37,5.63,1.6,1.6,,10.05,,3.94,2.4,,,3.63,,9.36,2.04,3.43,,,,,6.82,,2.68,2.38,,,6.55,,,,,7.5,,,8.6,,2.07,,,8.34,,,,,,,3.73,,,,,,7.54,,13.06,20.12,3.02,12.27,,,10.54,,,,,9.74,,,,,9.04,,,,,,,,,3.04,1.24,,,,,15.69,5.02,1.7,,,,4.8,13.2,,,,4.39,,,,1.69,,15.72,,8.55,1.89,,13.17,2.86,,16.57,3.65,8.44,,11.47,,,7.3,,,,1.8,,5.12
2022-03-10,,9.14,4.88,,2.95,6.78,,7.62,,,,,4.8,,13.16,,,,,8.42,,1.6,1.6,,9.61,,,2.4,,,3.71,,9.36,1.84,3.45,,,,,5.31,,2.78,,,14.5,7.11,,,,,7.5,,,8.51,,2.08,,,8.27,,,,,,,3.82,,,,,,7.68,,13.05,20.15,,12.94,,10.0,,,,,,10.41,,,,,9.11,,,,,,,5.0,2.2,3.14,0.98,,3.58,10.16,,15.69,5.27,1.8,,,,4.97,13.2,,,,4.29,,,,1.69,,15.72,,8.55,1.89,,14.74,2.69,,17.75,3.64,8.4,,11.46,,,,,,,1.8,,4.78
2022-03-11,,,4.88,1.44,2.88,5.85,,7.62,,,,,4.8,,13.11,,,,,8.73,,1.6,1.6,,9.72,,3.97,2.4,,,3.84,12.0,8.82,1.84,3.43,,,,,5.34,,,,,,6.15,,,,,7.5,,,8.2,,2.08,,,7.58,,,,,,,3.86,,,11.8,,,7.75,,13.07,20.13,,12.94,,,,,,11.6,,11.29,,,,,9.61,,,,,,,,1.83,3.25,0.98,,3.58,,,15.68,6.02,1.84,,,,4.98,13.2,,,,4.23,,,,,,15.81,,8.55,1.88,,15.28,2.8,,17.93,3.94,8.46,,,,,7.32,,,,1.8,,4.78
2022-03-12,,8.39,4.87,,2.86,5.66,,7.55,,,,5.11,4.76,,13.24,,,,,8.72,5.63,1.6,1.6,,9.71,,3.91,2.4,,,3.69,,9.05,1.76,3.42,,,,,5.21,,2.85,,,10.0,5.32,,,,,7.5,,,8.16,,2.08,,,,,,6.46,,,,3.5,,,11.81,,,7.88,,13.09,20.13,3.02,10.77,,5.0,,,,11.6,,10.71,,,,,9.62,,,,,,,,,2.8,0.71,,3.58,8.96,,15.69,6.01,1.88,,,,6.46,13.2,,,,4.11,,,,1.47,,15.38,,8.55,1.88,,15.29,2.8,,17.92,4.06,8.48,,11.47,,,7.36,,,,1.8,,4.78
2022-03-13,,,4.68,,2.76,5.66,2.6,7.58,3.43,,,,4.8,,13.06,,,,,8.97,5.16,2.79,1.6,,9.61,,3.88,2.4,,,3.6,5.99,7.73,1.63,3.5,,,,,4.92,,2.88,,,,3.96,,,,,7.5,,,8.14,,2.08,,,7.61,,,6.59,,,,3.56,,6.93,,,,7.1,,13.47,20.13,,8.88,,,9.75,,,11.6,,9.43,,,,,8.14,,,,,,,,0.99,2.43,0.73,,3.39,9.19,,18.4,18.39,,,,,7.0,13.2,11.2,,,3.91,,,,1.44,,13.81,,8.56,2.02,,17.0,2.8,,18.95,4.49,8.5,,10.64,,,,,,,1.8,,4.78
2022-03-14,,,4.68,1.46,2.76,5.66,2.6,7.08,3.43,,,,4.8,,13.09,,,,,8.96,5.16,2.68,1.6,,7.99,,,2.63,,,3.8,,8.73,1.86,3.54,,,,,4.93,,2.9,,,,3.96,,,,,7.5,,,15.02,,2.08,,,7.78,,,6.58,,,,3.45,,6.93,,,,7.1,,13.92,24.79,3.76,8.29,,,9.76,,,11.6,,9.03,,,,,7.95,,,,,,,,0.99,2.46,0.73,,3.17,11.21,,17.55,12.2,1.7,,,,7.0,13.2,20.0,,,3.92,,,,1.48,,13.79,,5.5,2.02,,15.01,2.8,,18.95,4.14,,,,,,7.41,,,,1.8,,4.78
2022-03-15,,,4.68,1.46,2.76,5.66,2.61,7.08,3.19,,,,4.8,,13.07,,,,30.1,8.39,5.16,2.4,1.82,,,,,3.05,,,3.91,12.0,8.81,1.83,3.6,,,,,5.56,,2.8,,,14.5,4.01,,,,,7.5,,,,,1.94,,,7.77,,,6.58,,,,3.22,,5.86,,,,6.69,,13.91,25.1,3.76,8.23,,,9.75,,,11.6,,8.95,,,,,7.34,,,,,,,,1.38,2.48,0.8,,3.16,11.16,,17.0,6.02,1.7,,,,6.77,13.2,,,,5.97,,,,1.48,,13.42,,,2.02,,15.0,2.8,,18.96,5.08,8.58,,,9.68,,,,,,1.8,,4.78
2022-03-16,,,4.67,1.32,2.77,5.72,,4.88,2.96,,8.22,,4.8,,13.06,,,,27.81,6.39,5.17,2.4,2.0,2.29,,,3.9,2.96,,,3.87,11.99,8.3,1.83,3.65,,,,,4.9,,,,,14.5,4.12,,,,,7.5,,,,,1.9,,,7.77,,,,,,,3.09,11.17,,11.81,7.12,,6.97,,13.92,25.1,3.77,8.38,,10.0,9.88,,,11.6,,9.4,,,,,6.7,,,,,,,,1.38,2.67,0.8,,3.18,11.17,,17.0,6.01,1.88,,,,7.01,13.2,20.0,,,3.89,,,,1.49,,13.42,,8.95,2.02,10.0,,2.04,,18.96,5.84,8.68,,,,,,,,,2.38,,4.78
2022-03-17,14.0,,4.66,1.22,2.58,5.77,2.61,4.88,2.61,,8.21,,4.8,,13.05,,,,,6.39,5.26,2.41,2.0,2.29,,,3.9,2.87,,,3.85,,8.99,1.84,3.4,,6.0,,,4.93,,,,,14.51,3.96,,,,,7.5,,,,,1.89,,,8.1,,,,9.12,,,3.04,11.18,5.33,11.81,7.11,,7.79,,13.92,18.85,,8.37,,,,,,11.6,,8.25,,,,,4.02,,,,,,,,1.38,2.66,0.8,,2.92,11.31,,17.07,,1.92,,,,7.19,12.99,20.0,,,7.81,,,,1.54,,12.52,,8.96,2.02,,,2.0,,20.74,4.8,8.71,,,9.61,,,,,,3.0,,4.72
2022-03-18,,,4.66,1.28,2.58,5.77,2.26,4.88,2.14,,8.22,,4.8,,13.05,,,,12.12,8.23,,2.43,2.0,2.29,,,,3.18,,,3.84,,8.97,1.85,3.1,,,,,4.94,,,,,,3.94,,,,,7.5,,,,,1.89,,,8.43,,,,,,,3.04,10.82,4.76,11.82,,,7.35,,13.89,,3.77,8.43,,1.01,10.57,,,10.26,,8.7,,,,,4.23,,,,,,,,1.0,2.43,0.79,,2.77,11.25,,17.08,,1.76,,,,7.02,12.0,,,,4.03,,,,1.54,2.77,11.46,,8.95,1.97,,,2.08,,26.13,,9.01,,15.01,9.47,,,,,,2.97,,3.88
2022-03-19,,12.79,4.55,0.94,2.76,5.77,,4.76,2.15,,8.21,,4.8,,11.93,,,,17.48,8.41,,2.43,2.0,2.29,,,3.98,3.15,,,5.18,,8.97,1.89,3.13,,,,,4.9,,2.88,,,14.5,3.66,,,,,7.5,,,,,1.88,,,8.67,,,,,,,3.01,10.24,4.21,,,,7.36,,13.92,,,10.19,,0.99,10.56,,,9.75,,9.05,,,,,4.23,,,,,,,,1.38,2.71,0.81,,2.63,9.62,,18.19,6.02,1.86,,,,7.02,12.0,,,,3.9,,,,1.49,,11.35,,,1.94,,,2.12,,20.65,4.54,9.13,,,,,,,,,2.93,,3.88
2022-03-20,,11.77,4.26,1.0,2.75,5.5,1.8,4.57,1.91,,,,4.8,,,,,,19.56,8.0,,2.44,2.0,,8.97,,4.01,3.34,,,3.84,,8.71,2.04,3.99,,,,,4.88,,2.89,,,,4.13,,,,,7.5,,,,,1.85,,,9.61,,,,9.16,,,3.04,9.99,,,,,7.54,,13.46,,,9.8,,,9.74,,,9.55,,9.6,,,,,5.4,,,,,,,5.0,1.38,3.07,0.92,,,,,18.8,6.02,1.81,,,,7.22,12.0,,,,4.38,,,,1.5,,10.91,,,2.03,,,2.3,,20.65,4.54,9.28,,,9.25,,,,,,3.01,,3.91
2022-03-21,,,3.82,0.94,2.85,4.09,1.77,4.4,1.98,,,,4.8,,12.62,,,,19.79,7.52,,2.44,2.0,2.29,8.84,,3.95,3.63,,,3.9,,8.97,2.02,4.14,,,,,4.91,,2.86,,,,4.13,,,,,7.5,,,,,1.87,,,9.62,,,,9.23,,,,9.54,4.11,,,,7.47,,13.4,,3.47,9.8,,,,,,11.38,,9.63,,,,,5.42,,,,,,,,1.38,3.16,0.94,,2.6,11.08,,19.91,4.2,1.75,,,,7.3,12.0,,,,4.34,,,,1.47,,10.82,,,2.02,,,3.05,,20.65,,9.32,,,,,,,,,3.33,,3.98
2022-03-22,,,3.0,0.95,3.17,3.26,1.71,4.39,1.89,,,,4.8,,11.37,,,,20.42,8.55,,2.44,2.0,2.29,,,3.7,3.58,,,3.89,,9.72,2.07,5.37,,,,,11.12,,2.88,,,14.96,4.13,,,,,7.5,,,,,1.87,,,9.62,,,,9.2,,,2.89,9.22,,,7.71,,7.44,,13.41,,3.36,11.33,,,,,,9.95,,9.64,,,,,6.2,,,,,,,,1.49,3.22,0.97,,2.74,11.22,,20.02,,1.68,,,,7.3,12.0,,,,4.04,,,,1.42,,10.64,,,2.02,,,2.4,,20.65,,9.34,,,,,,,,,3.45,,3.97
2022-03-23,,,3.13,0.94,4.6,3.25,,4.37,1.98,,,,5.0,,12.86,,,,21.56,8.45,8.1,2.6,2.2,2.3,,,3.67,3.4,,,3.85,,9.12,,8.55,,,,,6.73,,2.89,,,,5.56,,,,,7.5,,,,,1.85,,,11.08,,,,,,,2.93,9.58,,,,,7.54,,13.4,,3.65,12.02,,8.97,9.58,,,8.18,,9.75,,,,,6.46,,,,,,,,1.85,3.41,1.04,,3.57,9.18,,20.02,,1.91,,,,7.27,12.0,,,,4.11,,,,1.42,,10.65,,,2.02,,,3.04,,19.17,,,,,8.53,,,,,,3.45,,3.44
2022-03-24,,,3.27,0.99,4.17,3.24,1.44,4.37,1.86,,,,4.92,,12.24,,,,29.06,8.45,8.43,2.6,3.06,2.3,,,,3.68,,,3.86,,9.72,2.63,9.06,3.24,,,,5.29,,,,,14.97,5.64,,,,,7.5,,,,,1.86,,,11.13,,,,,,,2.2,8.46,3.47,,,,7.85,,13.4,,3.72,12.5,,,,,,7.44,,10.41,,,,,6.62,,,,,,,,1.85,3.26,0.98,,3.16,,,20.16,,1.3,,,,7.22,12.0,,,,4.22,,,,1.42,,13.92,,,2.15,,,3.04,,18.0,,9.53,,,,,,,,,3.45,,3.39
2022-03-25,,,3.3,1.0,4.18,3.21,1.46,4.4,2.12,,,,5.0,,14.51,,,,20.69,8.53,8.42,2.6,3.13,2.29,,,3.68,3.82,8.5,,3.86,,9.32,3.02,9.66,3.25,,,,5.32,,2.9,,,14.98,5.65,,,,,7.5,,,,,1.88,,,11.13,,,,10.0,,,2.91,8.48,,,,,8.18,,13.51,,3.71,13.11,,10.0,9.58,,,6.19,,10.52,,,,,7.39,,,,,,,,1.85,3.25,0.93,,4.08,,,21.44,,1.7,,,,7.36,12.0,,,,4.41,,,,1.43,,13.92,,5.51,2.55,,,2.98,,23.53,1.2,9.05,,,7.66,,,,,,3.45,,3.39
2022-03-26,,,3.3,1.0,4.5,3.2,,4.64,2.12,,,,5.0,,14.48,,,,26.13,8.77,8.46,2.6,3.27,2.33,,,3.67,3.87,8.5,,3.87,,10.43,3.19,9.53,3.25,,,,5.69,,2.85,,,14.97,4.86,,,,,7.5,,,,,1.87,,,,,,,,,,,8.53,,,,,8.18,,13.99,,3.85,13.22,,,9.89,,,6.13,,11.21,,,,,8.1,,,,,,,,1.85,3.11,1.0,,4.18,12.17,,22.32,,,,,,7.4,12.0,,,,4.5,,,,1.42,,13.74,,,,,,2.86,,26.77,,,,,7.66,,,,,,3.45,,3.4
2022-03-27,,12.87,3.3,1.09,,3.23,1.46,4.73,2.29,,,,5.13,,14.47,,,,19.52,,8.54,2.69,3.26,2.44,,,3.65,3.65,8.5,,3.89,,10.82,3.26,9.33,3.25,,,,5.92,,3.09,,,,4.86,,,,,7.5,,,,,1.88,,,11.12,,,,9.15,,,3.14,,3.98,,,,8.18,,13.98,,3.88,16.34,,,9.89,,,6.13,,12.18,,,,,8.24,,,,,,,5.95,1.85,3.06,,,3.9,12.15,,22.25,,1.73,,,,7.4,12.0,,,,4.6,,,,1.42,,13.52,,,2.15,,,2.85,,26.77,,9.03,,,,,,,,,3.48,,3.4
2022-03-28,,,3.3,1.16,4.21,3.24,1.46,5.2,2.34,,,,5.08,,14.54,,,,32.33,8.29,8.54,2.8,3.24,,,,3.82,3.55,8.49,,3.9,12.0,11.58,3.18,8.94,,,,,6.0,,3.09,,,,4.27,,,,,7.5,,,,,1.88,,,11.12,,,,9.14,,,3.03,8.75,,,,,8.18,,13.98,,3.87,16.43,,,,,,6.13,,11.77,,,,,8.26,,,,,,,5.95,,3.05,1.2,,,11.51,,21.0,,,,,,6.73,12.0,,,,4.78,,,,1.42,,13.52,,,2.55,,,2.86,,27.13,5.98,9.44,,,8.27,,,,,,3.48,,3.4
2022-03-29,,,3.3,1.16,4.21,3.25,,5.11,2.34,,,,5.0,,14.67,,,,32.33,8.33,,3.02,3.17,2.44,,,3.78,3.55,8.6,,3.89,,11.58,3.18,8.43,3.25,,,,6.09,,3.08,,,,3.38,,,,,7.5,,,15.0,,1.88,,,11.16,,,,,,,3.03,8.88,4.91,,,,8.18,,,,3.88,16.42,,,,,,6.13,,10.98,,,,,7.71,,,,,,,5.95,,3.05,1.51,,,11.47,,21.0,7.62,1.94,,,,6.73,12.0,,,,5.14,,,,1.47,,13.52,,,1.91,,,2.86,,27.24,5.98,9.44,,,10.63,,,,,,3.48,,3.4
2022-03-30,,12.92,3.3,1.16,4.24,3.25,1.51,5.0,,,,,5.0,,14.63,,,,25.45,,8.54,3.48,3.05,2.72,,,3.82,3.55,8.71,,3.89,,11.58,3.22,6.69,3.23,,,,6.36,,3.25,,,14.97,3.38,,,,,7.5,,,,,1.88,,,11.49,,,,9.13,,,3.03,8.88,5.26,,,,8.22,,13.99,,3.87,16.44,,10.0,,,,6.12,,10.9,,,,,5.45,,,,,,,5.95,,3.05,1.53,,4.1,,,21.0,7.62,,,,,6.75,12.0,,,,5.33,,,,1.47,2.82,14.03,,5.51,2.57,,,2.86,,27.18,5.97,9.45,,15.0,10.95,,,,,,3.48,,3.4
2022-03-31,,,3.3,1.16,4.27,3.25,1.55,5.0,2.34,,,,5.0,,14.54,,,,20.03,,8.54,,3.01,2.81,,,,3.55,8.72,,3.91,,11.58,3.25,7.2,3.2,,,,6.98,,3.5,,,,3.38,,,,,7.5,,,,,1.9,,,11.51,,,,9.15,,,3.02,10.59,,,,,8.25,,13.99,,3.87,16.43,,,9.88,,,6.12,,11.15,,,,,3.71,,,,,,,,1.81,3.05,1.49,,4.21,11.43,,21.0,,1.83,,,,6.75,12.0,,,,5.97,,,,1.52,,14.07,,,,,,2.87,,27.18,5.97,10.19,,,10.96,,,,,,3.48,,3.4
2022-04-01,,,3.3,1.16,4.26,3.41,1.55,5.02,2.34,,,,5.0,,14.67,,,,20.23,7.84,10.14,3.48,3.01,,,,3.78,3.55,,,3.93,11.99,10.69,3.37,7.88,3.2,,,,7.11,,,,,14.96,3.38,,,,,7.5,,,,,1.9,,,,,,,,,,3.01,,5.34,,,,8.4,,13.99,,3.72,17.81,,,,,,6.15,,11.31,,,,,3.41,,,,,,,,1.79,3.05,1.48,,4.08,11.22,,21.29,7.62,,,,,7.32,12.0,20.0,,,6.02,,,,1.69,,14.07,,5.51,2.59,10.0,,2.9,,27.2,5.95,,,0.16,,,,,,,3.49,,3.4
2022-04-02,,13.77,3.3,1.16,4.21,3.45,1.51,5.21,2.34,,,,5.0,,14.84,,,,17.59,7.82,10.61,3.37,3.28,2.8,,,3.75,3.51,8.72,,3.96,,12.9,3.66,9.15,,,,,7.12,,3.51,,,14.97,4.23,,,,,7.5,,,,,1.93,,,,,,,9.17,,,,10.86,5.37,,,,8.4,,,,3.72,18.41,,10.0,,,,6.21,,11.19,,,,,3.41,,,,,,,,1.88,3.99,1.5,,3.56,11.52,,22.06,7.63,1.82,,,,7.4,12.0,,,,6.33,,,,1.8,,14.07,,,2.61,,,2.9,,26.73,5.78,10.53,,,10.96,,,,,,3.49,,3.4
2022-04-03,,13.77,3.33,1.48,3.35,3.45,1.88,5.19,2.43,,,,5.0,,15.35,,,,21.81,,5.93,3.66,4.05,,,,3.74,3.5,9.2,4.4,4.0,,12.9,4.04,6.82,,,,,7.16,,3.5,,,14.96,5.85,,,,,7.5,,,,,1.92,,,,,,,8.17,,,,12.46,5.16,,,,9.77,,19.9,,3.94,26.54,,,9.89,,,6.83,,10.85,,,,,3.21,,,,,,,,2.34,4.95,1.49,,2.95,,,22.07,7.06,1.82,,,,7.48,12.0,10.6,,,6.13,,,,2.02,,14.51,,,2.4,2.97,,3.15,,25.29,5.69,10.81,,,12.13,,,,,,3.5,,3.59
2022-04-04,,15.68,3.42,1.48,3.56,3.45,1.88,5.33,2.43,,,,5.0,,15.41,,,,30.51,7.8,5.93,3.66,3.0,,,,3.72,3.92,9.2,,,,12.61,3.55,8.21,4.06,,,,7.21,,3.68,,,,5.85,,,,,7.5,,,,,1.96,,,,,,,8.21,,,3.04,12.51,5.13,,,,10.21,,,,3.97,26.14,,,9.88,,,,,9.16,,,,,2.45,,,,,,,,2.22,5.18,1.49,,2.94,12.94,,22.07,4.7,1.77,,,,7.48,12.0,,,,6.18,,,,,,15.08,,,2.67,,,3.47,,22.89,5.72,10.65,,,,,,,,,3.73,,4.0
2022-04-05,,16.08,3.86,1.54,3.46,3.38,2.06,5.28,2.69,,,,5.0,,15.47,,,,40.45,7.8,5.93,3.51,2.66,3.34,,,3.73,4.27,,,,,12.9,3.5,6.75,4.07,,,,7.57,,3.61,,,,5.84,,,,,7.5,,,,,2.03,,,11.29,,,,,,,,12.51,5.18,,,,9.02,,19.89,,3.97,25.06,,,9.88,,,10.46,,9.27,,,,,1.44,,,,,,,,2.14,5.18,2.11,,2.95,13.2,,21.16,,1.75,,,,7.48,12.25,,,,6.22,,,,2.08,,15.08,,,2.67,,,3.63,,21.79,2.29,10.44,,,,,,,,,3.77,,4.01
2022-04-06,,,3.86,1.57,3.45,3.35,2.06,5.4,2.69,,,,5.0,,15.54,,,,40.45,7.79,6.2,3.48,2.6,3.34,,,3.72,4.27,9.17,,1.8,,13.89,3.54,5.73,4.07,,,,7.63,,3.62,,,,,,,,,7.5,,,,,1.99,,5.0,,,,,,,,3.17,8.6,3.26,,,,8.57,,19.91,14.0,5.55,25.06,,5.02,10.52,,,10.46,,9.19,,,,,2.48,,,,,,,5.02,2.06,5.52,2.11,,3.01,,,16.7,4.7,,,,,7.48,12.6,,,,6.19,,,,2.08,,14.49,,,2.65,5.0,,3.63,,21.79,5.72,10.06,,,12.19,,,,,,4.88,,5.15
2022-04-07,5.0,,5.23,1.58,3.45,3.48,1.94,5.98,,,,,5.0,,15.47,,,,22.6,7.79,6.35,3.66,2.6,3.34,,,3.7,4.27,9.16,,1.8,,14.13,3.54,2.96,,,,,7.56,,3.81,,,,5.85,,,,,7.5,,,,,2.12,,,,,,,,,,3.52,5.38,2.19,,,,8.57,,18.08,,,21.61,,,12.08,,,9.6,,9.17,,,,,1.68,,,,,,,5.0,2.34,7.2,2.16,,3.03,6.71,,14.69,5.43,1.74,,,,7.48,12.6,,,,6.14,,,,2.07,,11.68,,,2.6,,,3.44,,21.68,5.09,10.03,,,,,,,,,4.88,,5.56
2022-04-08,,,5.23,1.58,3.18,3.48,,6.07,2.74,,,,5.4,,15.41,,,,20.72,7.8,6.31,3.66,2.6,3.34,,,3.83,4.7,,,3.93,,14.14,3.05,2.76,4.28,,,,7.83,,,,,,5.39,,,,,7.5,,,,,2.13,,,11.42,,,,,,,3.52,4.4,2.19,,,,8.57,,17.09,,5.77,24.44,,,12.07,,,,,8.29,,,,,1.41,,,,,,,,2.22,6.75,2.16,,2.96,,,14.61,5.79,1.74,,,,7.48,12.6,,,,6.38,,,,2.06,,11.68,,,2.6,,,4.13,,21.06,4.77,10.0,,,12.35,,,,,,4.69,,3.89
2022-04-09,,,5.23,1.58,3.86,3.47,2.06,6.09,,,,,5.4,,15.39,,,,20.71,7.7,6.31,3.64,2.47,3.34,,,4.1,4.89,9.17,,3.93,,14.14,2.62,2.7,4.28,,,,8.97,,3.82,,,,4.01,,,,,7.5,,,,,2.16,,,11.54,,,,,,,3.52,4.4,1.8,,,,8.17,,17.08,,,25.53,,,,,,9.0,,7.84,,,,,1.46,,,,,,,,2.04,6.73,2.16,,2.95,6.71,,15.7,5.79,1.98,,,,7.68,12.6,,,,6.48,,,,2.04,,12.88,,,2.49,,,4.36,,20.39,5.19,10.0,,,12.23,,,,,,4.66,,3.89
2022-04-10,10.0,,5.24,1.58,2.75,3.68,2.06,6.09,2.74,,,,5.4,,15.48,,,,15.09,,6.31,3.59,2.4,3.34,,,4.09,4.82,9.15,,,,14.13,2.52,2.74,4.28,,,,7.59,,,,,,4.01,,,,,7.5,,,,,2.17,,5.0,12.2,,,,,,,3.29,4.13,1.8,,,,6.5,,17.08,,,25.51,,10.0,,,,,,6.85,,,,,1.47,,,,,,,,1.63,6.66,2.03,,3.0,10.68,,16.53,5.79,1.93,,,,7.95,12.6,,,,5.77,,,,2.04,,13.2,,,2.6,,,4.25,,20.64,2.55,10.0,,5.02,12.23,,,,,,4.64,,3.99
2022-04-11,,,5.27,1.58,2.6,4.32,2.06,5.73,2.74,,,,5.4,,15.56,,,,8.35,7.4,,3.59,2.4,,,,,4.99,,,3.96,,13.64,2.36,2.84,4.5,,,,7.42,,3.82,,,15.85,4.01,,,,,7.5,,,,,2.17,,,,,,,,,,3.32,3.89,1.8,,,,6.03,,17.76,,,25.51,,,12.11,,,9.0,,6.09,,,,,1.37,,,,,,,,1.39,6.66,2.39,,3.04,,,15.9,5.79,1.83,,,,7.96,12.6,,,,5.64,,,,2.36,,13.2,,,2.6,,,4.2,,20.74,,10.0,,1.99,,,,,,,4.64,,4.06
2022-04-12,,,5.27,1.58,2.56,4.32,2.06,5.66,2.74,,,,5.4,,15.46,,,,20.14,8.72,6.09,3.62,2.4,3.34,,,,4.83,9.15,,4.0,,13.64,2.11,2.94,5.0,,,,7.09,,3.84,,,15.85,4.01,,,,,7.5,,,,,2.17,,5.02,,,,,,,,3.51,3.89,1.76,,,,5.58,,18.37,,6.34,25.52,,,,,,9.0,,7.27,,,,,1.37,,,,,,,5.0,1.39,6.48,2.49,,2.74,,,15.9,3.89,,,,,7.96,12.6,,,,5.74,,,,2.35,,13.2,,,2.6,,,4.05,,20.74,1.2,10.05,,,,,,,,,4.64,,4.06
2022-04-13,,,5.23,1.58,2.55,4.17,,5.84,,,,,5.4,,15.37,,,,11.54,6.74,2.69,2.23,2.4,3.34,,,,4.83,8.64,,4.0,,13.89,2.03,3.93,5.0,7.52,,,6.93,,3.61,,,15.83,4.01,,,,,7.5,,,5.0,,2.17,,,,,,,,,,2.98,3.42,1.8,,,,5.6,,18.17,13.99,6.67,25.92,,10.0,12.15,,,9.0,,8.24,,,,,1.38,,,,,,,5.02,,6.85,2.0,,,11.53,,13.96,3.26,1.81,,,,7.8,12.6,,,,5.11,,,,1.92,,13.43,,,2.6,,,4.21,,19.66,,8.44,,,,,7.33,,,,4.69,,4.06
2022-04-14,,,,1.66,1.69,3.85,2.24,6.14,3.36,,,,5.4,,15.54,,,,21.19,7.99,,2.24,2.0,3.34,,,3.74,4.85,,,,,13.71,1.6,3.0,5.0,4.22,,,6.84,,3.67,,,14.72,,,,,,7.5,,,,,2.09,,,,,,,8.27,,,2.98,3.86,1.35,,,,5.19,,16.0,,,25.97,,,,,,8.38,,8.53,,,,,1.37,,,,,,,,1.34,6.53,1.96,,2.71,,,14.55,4.63,1.76,,,,7.72,12.6,,,,4.96,,,,1.92,,11.96,,,2.17,,9.62,3.94,,20.35,4.35,7.67,,12.34,,,,,,,4.87,,3.98
2022-04-15,,,5.23,1.66,1.73,3.6,,6.99,,,,,5.34,,15.44,,,,12.07,7.98,8.29,2.83,2.0,2.1,,,,4.9,10.0,,1.03,,9.55,1.6,3.19,5.0,6.0,,,6.74,,3.67,,,14.7,,,,,,7.5,,,,,2.08,,5.03,,,,,,,,2.95,1.8,1.5,,11.0,,5.67,,15.9,,,25.63,,,,,,8.4,,8.66,,,,,1.36,,,,,,,,1.28,6.51,2.0,,2.72,,,13.34,4.62,1.76,,,,8.32,12.6,20.0,,,5.34,,,,1.77,,12.3,,,,,9.64,4.37,,20.14,4.33,7.67,,12.51,,,,,,,4.64,,3.98
2022-04-16,,7.04,5.52,1.66,1.73,4.98,2.13,7.48,2.95,,,,5.4,,15.36,,,,12.07,7.98,5.29,2.94,2.0,3.34,,,3.74,4.91,,,0.96,,7.1,2.25,3.48,4.98,6.36,,,6.53,,3.66,,,,,,,,,7.5,,,,,2.1,,,9.82,,,,,,,2.93,3.32,1.5,,,,5.28,,15.84,,6.68,22.12,,,12.13,,,8.4,,8.5,,,,,1.36,0.84,,,,,,,1.26,5.4,1.62,,2.77,11.14,,14.14,4.62,1.72,,,,8.32,12.6,,,,4.69,,,,1.71,,12.15,,,1.83,,9.62,4.35,,19.78,4.33,7.67,,13.2,,,,,,,4.64,,4.0
